	SiO2	TiO2	Al2O3	FeOt	CaO	MgO	MnO	K2O	Na2O	A/NK	A/CNK	Fe#	K2O/Na2O	Na2O+K2O	Q	An	Ab	Or	Group
533	75.56	0.2	12.87	1.84	0.57	0.34	0.03	5.49	2.95	1.1919081611974207	1.087528241916295	0.8440366972477064	1.8610169491525423	8.440000000000001	36.064514480647	1.91322160964569	24.9620776230659	32.4443280980944	1- CPG & MPG
534	75.07	0.21	13.26	2.01	0.51	0.28	0.03	5.71	2.79	1.230877475123128	1.1333260417805973	0.8777292576419213	2.046594982078853	8.5	35.8529369239976	1.68088227036463	23.6082022265606	33.7444651074898	1- CPG & MPG
535	75.34	0.2	12.68	1.84	0.78	0.35	0.04	5.62	3.02	1.1471233234210443	1.0166839411543773	0.8401826484018265	1.8609271523178808	8.64	34.4184144595169	3.0857452136593	25.5543981090369	33.2125908763735	1- CPG & MPG
536	76.92	0.17	12.2	1.62	0.69	0.16	0.02	5.78	2.29	1.2168340313665102	1.0815062529108417	0.9101123595505618	2.524017467248908	8.07	40.1931804444529	2.44323409121326	19.3773416124816	34.1581450650247	1- CPG & MPG
537	76.55	0.17	12.49	1.61	0.7	0.39	0.03	5.37	2.56	1.2457283952438858	1.1054085504581297	0.805	2.09765625	7.93	39.3728116456107	2.68884769061064	21.6620063440843	31.735162456606	1- CPG & MPG
538	75.9	0.18	12.7	1.76	0.65	0.25	0.03	5.58	2.82	1.188983490663124	1.070536446345619	0.8756218905472638	1.9787234042553192	8.4	36.7225734938482	2.44078673870522	23.8620538634053	32.9762023292107	1- CPG & MPG
539	74.8	0.18	13.35	1.68	1.02	0.37	0.04	5.69	2.76	1.2474546717500916	1.063208153797439	0.8195121951219513	2.061594202898551	8.45	34.5504233865317	4.34177158581073	23.3543505897159	33.6262708339084	1- CPG & MPG
540	71.49	0.4	14.32	2.75	1.49	0.56	0.05	5.59	3.17	1.270852414841391	1.0245316343268163	0.8308157099697885	1.7634069400630914	8.76	28.1168114905408	6.28154171568905	26.8236562932606	33.0352994660014	1- CPG & MPG
541	75.63	0.18	12.51	1.69	0.78	0.36	0.02	5.7	2.97	1.1312970563430294	1.002702296898467	0.8243902439024391	1.9191919191919191	8.67	34.762848569204	2.88974380464301	25.131312047629	33.6853679706991	1- CPG & MPG
542	73.32	0.27	13.51	1.9	1.58	0.42	0.04	4.84	4.06	1.1333779308257386	0.9132792699754694	0.8189655172413793	1.1921182266009853	8.899999999999999	28.0162837865949	4.34364549230255	34.3545881863212	28.6030142066989	1- CPG & MPG
543	77.1	0.14	11.95	1.55	0.65	0.32	0.03	5.27	2.88	1.1441500865775147	1.0278462802826565	0.8288770053475936	1.829861111111111	8.149999999999999	38.6275739688536	2.50612054171066	24.3697571370948	31.144191088699	1- CPG & MPG
544	65.86	0.65	14.68827	3.230305973	1.97	2.78	0.07	5.63	2.6	1.4159282465442486	1.0525139577110363	0.5374611521462387	2.1653846153846152	8.23	21.9017633272287	7.29287700495714	22.0004751932106	33.2716880131642	1- CPG & MPG
545	69.8	0.47	14.78	2.119862785	1.3	0.74	0.038	5.23	3.12	1.3690305675592656	1.1231347051335299	0.7412463269632008	1.6762820512820513	8.350000000000001	28.5501140614054	4.60717150478763	26.4005702318527	30.9078025415362	1- CPG & MPG
546	69.82	0.46	14.87	2.095933353	1.3	0.72	0.039	5.17	3.08	1.394256047204005	1.1413157418541233	0.7443121303872705	1.6785714285714286	8.25	29.0622365811017	4.60717150478763	26.0621013827264	30.553219720792	1- CPG & MPG
547	71.95	0.25	14.54	1.422888268	1.14	0.44	0.03	4.96	3.21	1.3650443745350025	1.1426868825919836	0.7638076273504129	1.5451713395638629	8.17	32.0116720175024	3.78724293748813	27.1621251423869	29.3121798481873	1- CPG & MPG
548	71.95	0.27	14.69	1.330962756	0.58	0.42	0.029	5.08	3.45	1.314371619106272	1.201047616146016	0.7601319625098868	1.472463768115942	8.530000000000001	31.4116735647681	0.950159853442586	29.1929382371448	30.0213454896757	1- CPG & MPG
549	72.07	0.25	14.37	1.465874547	0.6	0.44	0.032	5.06	3.21	1.3355082342171378	1.2125704597916176	0.7691348569124892	1.5763239875389408	8.27	32.8468843825848	1.24538564322105	27.1621251423869	29.9031512160943	1- CPG & MPG
550	73.0	0.21	14.62	1.331925512	0.81	0.37	0.037	4.68	3.43	1.3650259430654885	1.2000184101439402	0.7825991811091672	1.3644314868804663	8.11	33.7132780242601	2.03897318980315	29.0237038125817	27.6574600180477	1- CPG & MPG
551	72.12	0.06	14.49	1.144833382	0.56	0.4	0.04	5.4	3.92	1.1784160998732736	1.088299643394573	0.7410724000007399	1.3775510204081634	9.32	27.9074836343641	0.360931950139682	33.1699472143791	31.9124538669781	1- CPG & MPG
552	71.94	0.13	15.31	1.89	0.7	0.27	0.042	4.35	4.06	1.3442151342559623	1.2091035918388686	0.8749999999999999	1.0714285714285714	8.41	30.9299886359154	0.813767544354748	34.3545881863212	25.7072545039546	1- CPG & MPG
553	72.3	0.08	14.28	1.801709889	0.56	0.12	0.04	5.46	3.59	1.2083026697285937	1.1124603318372492	0.9375556109239546	1.520891364902507	9.05	30.3077092956803	0.0995967381179549	30.3775792090869	32.2670366877223	1- CPG & MPG
554	72.56	0.08	14.17	1.440805939	0.84	0.2	0.05	5.11	3.7	1.2194263698024599	1.0777722165173131	0.8781086810778542	1.3810810810810812	8.81	30.4634893576001	1.68473947780458	31.3083685441843	30.1986369000478	1- CPG & MPG
555	76.87	0.04	13.5	0.61	0.14	0.07	0.02	4.15	4.08	1.2047237337790566	1.177965851141587	0.8970588235294118	1.0171568627450982	8.23	37.1593583152744	0.0	34.5238226108843	24.5253117681406	1- CPG & MPG
556	76.68	0.04	13.92	0.69	0.16	0.1	0.01	3.67	4.3	1.2599475553737145	1.2276227836866291	0.8734177215189873	0.8534883720930233	7.97	37.4820343799658	0.0	36.3854012810791	21.688649202187	1- CPG & MPG
557	75.54	0.06	14.32	0.78	0.29	0.12	0.03	4.1	4.11	1.2784454846735172	1.2209703975016357	0.8666666666666667	0.9975669099756689	8.21	35.7715232066637	0.0	34.7776742477291	24.2298260841871	1- CPG & MPG
558	74.39	0.23	13.9	1.36	0.65	0.37	0.02	5.42	3.34	1.2232008444534288	1.107971707340053	0.7861271676300579	1.622754491017964	8.76	33.1856036738303	1.13411067859659	28.2621489020475	32.0306481405595	1- CPG & MPG
559	74.1	0.27	13.87	1.73	0.73	0.45	0.03	5.11	3.29	1.267164081885798	1.1301253923872168	0.793577981651376	1.5531914893617023	8.4	34.3079011082561	1.0083377776018	27.8390628406396	30.1986369000478	1- CPG & MPG
560	74.5	0.28	13.72	1.69	0.73	0.48	0.02	5.05	3.25	1.268616970243891	1.1299435226405934	0.7788018433179723	1.5538461538461539	8.3	34.7304357332054	1.92301101967784	27.5005939915133	29.8440540793036	1- CPG & MPG
561	73.59	0.33	14.19	1.74	0.78	0.52	0.02	5.34	3.13	1.2980810924651682	1.149015555109979	0.7699115044247788	1.706070287539936	8.469999999999999	33.5238381667795	1.51773394152894	26.4851874441343	31.5578710462339	1- CPG & MPG
562	73.82	0.28	14.1	2.01	0.75	0.42	0.03	5.03	3.17	1.3224959814254267	1.1725284595783037	0.8271604938271605	1.5867507886435332	8.2	35.0056959505873	1.1728959613694	26.8236562932606	29.7258598057222	1- CPG & MPG
563	73.1	0.33	14.51	1.98	0.94	0.57	0.02	5.17	3.09	1.3584059485034201	1.171036879492859	0.7764705882352941	1.6731391585760518	8.26	33.2739018654374	2.83419941166973	26.146718595008	30.553219720792	1- CPG & MPG
564	72.85	0.35	14.46	2.08	0.98	0.58	0.02	5.23	3.16	1.3312751044089934	1.143662955520643	0.7819548872180451	1.6550632911392407	8.39	32.3146668033377	2.96731437018863	26.739039080979	30.9078025415362	1- CPG & MPG
565	72.55	0.38	14.61	2.05	1.03	0.6	0.02	5.27	3.18	1.335712525331003	1.1404520477862874	0.7735849056603773	1.6572327044025155	8.45	31.6929038688216	3.01937391307775	26.9082735055422	31.144191088699	1- CPG & MPG
566	73.9	0.039999999	13.75	0.89100089	0.59	0.35	0.06	4.6	3.86	1.2134621793823355	1.10851860426363	0.7179695817945787	1.1917098445595855	8.459999999999999	32.0579883225784	2.89445233098119	32.6622439406896	27.1846829237221	1- CPG & MPG
567	74.1	0.07	14.6	0.71100071	0.54	0.49	0.02	4.94	3.6	1.2952879199402103	1.1915018095689014	0.5920069023106572	1.3722222222222222	8.540000000000001	32.3882039996871	2.64639137907577	30.4621964213685	29.1939855746059	1- CPG & MPG
568	73.3	0.059999999	14.85	0.98100098	0.79	0.45	0.06	4.5	3.74	1.3468758979955342	1.191634167030916	0.6855348065519843	1.2032085561497325	8.24	31.9760031037497	3.88669613860285	31.6468373933106	26.5937115558151	1- CPG & MPG
569	74.7	0.059999999	14.45	0.45000045	0.89	0.2	0.04	4.7	4.02	1.2347556425761546	1.0847613626283674	0.6923079053252963	1.1691542288557215	8.719999999999999	31.1461846034085	4.38281804241369	34.0161193371949	27.7756542916291	1- CPG & MPG
570	73.9	0.059999999	13.45	0.8010008	0.59	0.25	0.09	4.75	3.92	1.1602484866166112	1.0619758332254998	0.7621314845811725	1.211734693877551	8.67	31.2736351556056	2.89445233098119	33.1699472143791	28.0711399755826	1- CPG & MPG
571	74.0	0.039999999	13.95	1.07100107	0.79	0.4	0.07	4.41	3.86	1.253878279639475	1.1105056221676826	0.7280763364774439	1.1424870466321244	8.27	32.3735723841959	3.88669613860285	32.6622439406896	26.0618373246988	1- CPG & MPG
572	73.2	0.059999999	14.15	0.8010008	0.74	0.45	0.03	4.95	3.64	1.2468872200489645	1.1147249510427992	0.6402879998158275	1.35989010989011	8.59	30.8482155628023	3.63863518669744	30.8006652704949	29.2530827113966	1- CPG & MPG
573	73.8	0.050000001	14.45	0.89100089	0.79	0.4	0.06	4.36	3.78	1.320873696511472	1.1675736983217364	0.6901628781991003	1.1534391534391535	8.14	32.8462364882275	3.88669613860285	31.985306242437	25.7663516407453	1- CPG & MPG
574	71.2	0.400000006	14.7	2.32200232	1.74	0.84	0.03	4.91	3.17	1.3957831662598674	1.0733563755319275	0.7343455459577273	1.548895899053628	8.08	29.0104754610747	8.59985422480575	26.8236562932606	29.0166941642338	1- CPG & MPG
575	72.6	0.219999999	13.55	1.96200196	0.89	0.84	0.02	6.13	2.89	1.1894211829923278	1.041484313632283	0.700214342462487	2.121107266435986	9.02	29.1915303445387	4.38281804241369	24.4543743493764	36.2265448526992	1- CPG & MPG
576	74.3	0.02	14.55	0.36000036	0.69	0.25	0.02	4.6	3.8	1.2953477864807224	1.1652071473788639	0.5901641762965517	1.2105263157894737	8.399999999999999	32.7606689330406	3.39057423479202	32.1545406670001	27.1846829237221	1- CPG & MPG
577	74.1	0.109999999	14.4	0.53100053	0.74	0.4	0.02	4.89	3.52	1.29895056875237	1.158363889409188	0.5703547021611255	1.3892045454545454	8.41	32.7504971922343	3.63863518669744	29.7852587231159	28.8984998906524	1- CPG & MPG
578	74.7	0.07	14.6	0.36000036	0.54	0.3	0.02	4.94	3.58	1.2990800905174256	1.1947098717730773	0.5454547933882946	1.3798882681564246	8.52	33.3878897184675	2.64639137907577	30.2929619968054	29.1939855746059	1- CPG & MPG
579	73.0	0.340000004	13.2	2.14200214	1.59	1.04	0.03	5.06	2.84	1.3003338860318405	1.0121032173752689	0.6731617534361558	1.7816901408450703	7.8999999999999995	32.1793233193987	7.85567136908951	24.0312882879685	29.9031512160943	1- CPG & MPG
580	73.6	0.209999993	12.75	1.69200169	0.79	0.64	0.02	5.69	3.03	1.1439096467284857	1.013324313229389	0.7255576602948345	1.877887788778878	8.72	31.5737990975969	3.88669613860285	25.6390153213185	33.6262708339084	1- CPG & MPG
581	73.9	0.07	14.35	0.8010008	0.59	0.25	0.04	4.75	3.68	1.281535410488335	1.1694969516896538	0.7621314845811725	1.2907608695652173	8.43	32.7007176270552	2.89445233098119	31.1391341196212	28.0711399755826	1- CPG & MPG
582	73.3	0.109999999	14.45	0.98100098	0.99	0.59	0.02	5.24	3.5	1.2640013443734914	1.0920537143691218	0.6244432641919804	1.497142857142857	8.74	29.9081780068908	4.87893994622452	29.6160242985527	30.9668996783269	1- CPG & MPG
583	70.5	0.379999995	15.2	1.86300186	0.79	0.74	0.03	5.23	3.22	1.386800998188384	1.2261188829164185	0.7157128424026559	1.624223602484472	8.450000000000001	28.979731180098	3.88669613860285	27.2467423546685	30.9078025415362	1- CPG & MPG
584	75.2	0.119999997	13.65	0.71100071	0.69	0.49	0.02	5.04	3.5	1.217077674758589	1.0946328273888564	0.5920069023106572	1.44	8.54	33.3658244028071	3.39057423479202	29.6160242985527	29.7849569425129	1- CPG & MPG
585	73.9	0.079999998	13.85	0.98100098	0.89	0.3	0.05	4.61	3.69	1.2519926902651217	1.0922241998467972	0.7658081416924444	1.2493224932249323	8.3	32.4609373107847	4.38281804241369	31.2237513319027	27.2437800605128	1- CPG & MPG
586	74.5	0.090000004	14.4	0.8010008	0.74	0.35	0.06	4.44	3.71	1.3197458533385984	1.1748727761708693	0.6959168056182065	1.1967654986522913	8.15	33.8421990660256	3.63863518669744	31.3929857564659	26.2391287350709	1- CPG & MPG
587	74.4	0.02	13.0	0.8010008	0.64	0.25	0.06	3.92	4.56	1.1067106148784893	1.0069590291909187	0.7621314845811725	0.8596491228070176	8.48	31.115846233731	3.14251328288661	38.5854488004001	23.1660776219545	1- CPG & MPG
588	71.0	0.330000013	13.75	2.14200214	1.29	0.99	0.03	5.8	2.78	1.266837051679247	1.041725247168798	0.6839082619528479	2.0863309352517985	8.58	28.4133523917451	6.36730565765701	23.523585014279	34.2763393386061	1- CPG & MPG
589	73.6	0.07	14.6	0.97200097	0.49	0.74	0.04	5.52	3.02	1.333886724506181	1.233486670649517	0.5677572542496865	1.8278145695364236	8.54	32.7763839153369	2.39833042717036	25.5543981090369	32.6216195084665	1- CPG & MPG
590	74.5	0.07	13.15	0.62100062	0.49	0.4	0.08	4.94	3.3	1.2200692377933124	1.126918831961391	0.6082274661106474	1.496969696969697	8.24	34.7594742028365	2.39833042717036	27.9236800529211	29.1939855746059	1- CPG & MPG
591	69.6	0.389999986	15.0	2.3040023	0.89	1.13	0.03	6.26	3.0	1.2805378592276606	1.125111697866413	0.6709379024003566	2.0866666666666664	9.26	24.621435082394	4.38281804241369	25.3851636844738	36.9948076309783	1- CPG & MPG
592	72.8	0.25	13.65	1.66500167	0.29	0.73	0.005	6.49	1.09	1.5475112584623363	1.4602230321783556	0.6951985423876552	5.954128440366972	7.58	39.9334407450669	1.4060866195487	9.22327613869214	38.3540417771644	1- CPG & MPG
593	73.6	0.189999998	13.6	1.24200124	0.64	0.79	0.02	6.17	2.57	1.2466820570125865	1.1265185905926534	0.6112207096881496	2.4007782101167314	8.74	32.5101576813468	3.14251328288661	21.7466235563659	36.462933399862	1- CPG & MPG
594	73.4	0.180000007	12.45	1.59300159	0.39	0.64	0.02	6.03	2.14	1.2388128083531031	1.1571669297887066	0.7133902622971262	2.817757009345794	8.17	36.1064826790012	1.90220852335953	18.108083428258	35.6355734847922	1- CPG & MPG
595	69.9	0.170000002	14.85	1.87200187	1.14	0.94	0.03	5.79	3.58	1.2213070791417673	1.043435629403852	0.6657185722284032	1.6173184357541899	9.370000000000001	23.0941875454587	5.62312280194076	30.2929619968054	34.2172422018154	1- CPG & MPG
596	76.7	0.270000011	11.55	1.87200187	0.35	0.49	0.03	4.89	2.21	1.2932900993126317	1.20726560076137	0.7925488517923992	2.2126696832579182	7.1	43.6721329659214	1.70375976183519	18.700403914229	28.8984998906524	1- CPG & MPG
597	73.7	0.119999997	14.4	0.71100071	0.64	0.49	0.07	5.39	3.36	1.2671541356333402	1.1494542777158403	0.5920069023106572	1.6041666666666667	8.75	31.4475883673504	3.14251328288661	28.4313833266106	31.8533567301874	1- CPG & MPG
598	73.3	0.079999998	14.15	0.53100053	0.89	0.3	0.05	4.76	3.86	1.229957483378941	1.0782887528296683	0.6389893999225247	1.233160621761658	8.62	30.2979535323519	4.38281804241369	32.6622439406896	28.1302371123733	1- CPG & MPG
599	74.4	0.180000007	13.0	1.51200151	0.59	0.3	0.03	5.53	2.88	1.212012429875069	1.1018172470325558	0.8344372240616952	1.920138888888889	8.41	34.7942648754336	2.89445233098119	24.3697571370948	32.6807166452572	1- CPG & MPG
600	73.9	0.07	14.2	0.97200097	0.69	0.34	0.04	4.98	3.27	1.3182282806214831	1.1807180858891368	0.7408538501309188	1.522935779816514	8.25	33.85678362224	3.39057423479202	27.6698284160764	29.4303741217687	1- CPG & MPG
601	74.4	0.050000001	15.05	0.44100044	0.54	0.4	0.03	4.65	3.86	1.321873648771072	1.2169313451904913	0.5243759920030482	1.2046632124352332	8.51	32.4200079032027	2.64639137907577	32.6622439406896	27.4801686076756	1- CPG & MPG
602	73.7	0.050000001	14.15	0.71100071	0.69	0.4	0.04	4.55	3.78	1.269575090478452	1.1411284134423936	0.6399642264855079	1.2037037037037037	8.33	32.246544100983	3.39057423479202	31.985306242437	26.8891972397686	1- CPG & MPG
603	72.9	0.140000001	14.05	1.42200142	0.4	0.4	0.03	5.54	3.11	1.2640373680370487	1.1864098611681182	0.7804612029336399	1.7813504823151127	8.65	32.1760589491434	1.95182071374061	26.3159530195711	32.7398137820479	1- CPG & MPG
604	73.1	0.140000001	14.2	0.8010008	0.69	0.39	0.04	5.77	3.02	1.26603069040965	1.1386687433021945	0.6725443005579845	1.910596026490066	8.79	31.4127656068367	3.39057423479202	25.5543981090369	34.099047928234	1- CPG & MPG
605	74.8	0.059999999	14.25	0.53100053	0.69	0.35	0.08	4.5	3.76	1.2886110931504469	1.1573168513938552	0.602724416068172	1.196808510638298	8.26	33.7062914049564	3.39057423479202	31.8160718178738	26.5937115558151	1- CPG & MPG
606	73.9	0.119999997	14.65	1.16100116	0.64	0.4	0.02	5.69	2.85	1.350248313409871	1.2194621966774228	0.7437541942633791	1.9964912280701754	8.540000000000001	33.6001009986113	3.14251328288661	24.1159055002501	33.6262708339084	1- CPG & MPG
607	73.4	0.200000003	14.25	1.43100143	0.94	0.74	0.02	5.6	2.81	1.3334459362677646	1.1495932728694362	0.6591434764738962	1.9928825622775799	8.41	32.5273497373435	4.6308789943191	23.7774366511238	33.0943966027921	1- CPG & MPG
608	70.4	0.379999995	14.55	2.32200232	1.44	0.89	0.03	5.85	2.97	1.2967308908266193	1.051398899412956	0.7229142723657809	1.9696969696969695	8.82	26.3444187163641	7.11148851337326	25.131312047629	34.5718250225596	1- CPG & MPG
609	75.42	0.08	14.79	0.7	0.42	0.11	0.02	4.26	3.79	1.3633975058682613	1.2737332385335254	0.8641975308641975	1.1240105540897096	8.05	36.9153787267844	0.0	32.0699234547185	25.1753802728383	1- CPG & MPG
610	75.35	0.14	14.79	0.61	0.47	0.19	0.01	4.56	3.44	1.3956866545368247	1.2915361258833868	0.7625	1.3255813953488371	8.0	37.6137345401617	0.0	29.1083210248633	26.9482943765593	1- CPG & MPG
611	75.93	0.12	14.49	0.79	0.46	0.15	0.02	4.25	3.39	1.4235179465669303	1.315434558324011	0.8404255319148936	1.2536873156342183	7.640000000000001	39.7307213430713	0.0	28.6852349634554	25.1162831360476	1- CPG & MPG
612	74.39	0.17	15.21	0.8	0.56	0.2	0.02	4.45	3.68	1.3989210703653214	1.2791351514685214	0.8	1.2092391304347827	8.13	35.6637240124619	0.0	31.1391341196212	26.2982258718616	1- CPG & MPG
613	75.06	0.15	14.48	0.91	0.5	0.2	0.02	4.68	3.55	1.3274857337142072	1.2253606240297152	0.8198198198198198	1.3183098591549296	8.23	36.2096916067025	0.0	30.0391103599606	27.6574600180477	1- CPG & MPG
614	74.54	0.13	14.95	0.91	0.51	0.2	0.02	4.79	3.49	1.3680157058780287	1.2610170468351902	0.8198198198198198	1.3724928366762177	8.280000000000001	35.6176317909168	0.0	29.5314070862712	28.3075285227454	1- CPG & MPG
615	75.53	0.14	14.3	0.98	0.52	0.19	0.01	4.72	3.26	1.3652784518261296	1.2522430500003747	0.8376068376068376	1.4478527607361964	7.9799999999999995	38.0735431861888	0.358484597631644	27.5852112037948	27.8938485652105	1- CPG & MPG
616	74.05	0.17	15.23	1.01	0.57	0.3	0.02	4.89	3.32	1.4158433221516635	1.2914217835885662	0.7709923664122137	1.4728915662650601	8.209999999999999	35.5483507262195	0.0838751254936061	28.0929144774843	28.8984998906524	1- CPG & MPG
617	75.14	0.17	14.59	1.1	0.37	0.33	0.1	4.59	3.24	1.4164517340029257	1.3296135082041463	0.7692307692307692	1.4166666666666665	7.83	38.2434821048067	0.0	27.4159767792317	27.1255857869314	1- CPG & MPG
618	73.78	0.26	15.18	1.09	0.44	0.35	0.01	6.21	2.27	1.4514204483504671	1.348288266027255	0.7569444444444445	2.73568281938326	8.48	36.2954760768541	0.0	19.2081071879185	36.6993219470248	1- CPG & MPG
619	74.52	0.15	15.29	1.03	0.81	0.39	0.02	3.1	4.52	1.4166829752302745	1.2465814599703922	0.7253521126760564	0.6858407079646018	7.619999999999999	34.5070291555495	2.97324657278083	38.2469799512738	18.320112405117	1- CPG & MPG
620	74.7	0.2	15.17	1.1	0.38	0.39	0.01	4.72	3.06	1.4953147107227789	1.399972043870266	0.7382550335570469	1.5424836601307188	7.779999999999999	38.1828301431887	0.186584356339934	25.8928669581632	27.8938485652105	1- CPG & MPG
621	73.8	0.19	15.18	1.14	0.55	0.39	0.01	5.3	3.01	1.419913910786175	1.2984581294562463	0.7450980392156863	1.760797342192691	8.309999999999999	35.434341492607	0.0	25.4697808967554	31.3214824990711	1- CPG & MPG
622	73.92	0.21	14.94	1.22	0.65	0.37	0.01	4.75	3.55	1.360205472212895	1.22806772313022	0.7672955974842768	1.3380281690140845	8.3	34.199423837235	0.80744166356943	30.0391103599606	28.0711399755826	1- CPG & MPG
623	73.81	0.22	15.44	1.27	0.62	0.39	0.02	5.07	2.79	1.5317750690350262	1.3777003228684817	0.7650602409638554	1.817204301075269	7.86	37.3197941539163	0.658605092426181	23.6082022265606	29.962248352885	1- CPG & MPG
624	73.1	0.15	15.77	1.19	0.37	0.48	0.01	6.12	2.52	1.4639048530193761	1.3778599277900099	0.7125748502994012	2.4285714285714284	8.64	34.3091455750973	0.0063045599479873	21.323537494958	36.1674477159085	1- CPG & MPG
625	74.06	0.27	15.02	1.3	0.78	0.43	0.02	4.66	3.22	1.4521506835219344	1.2770522252061678	0.7514450867052024	1.4472049689440993	7.880000000000001	35.8402576882456	2.36707338059956	27.2467423546685	27.5392657444663	1- CPG & MPG
626	72.85	0.24	15.6	1.39	0.68	0.45	0.02	4.96	3.47	1.4080171739625904	1.2666682631894866	0.7554347826086957	1.4293948126801153	8.43	32.5226816518111	1.15227964372898	29.362172661708	29.3121798481873	1- CPG & MPG
627	73.6	0.25	15.5	1.45	0.55	0.43	0.02	4.59	3.26	1.5000063628258264	1.367652348333331	0.7712765957446809	1.4079754601226995	7.85	36.2187464318732	0.507321168774894	27.5852112037948	27.1255857869314	1- CPG & MPG
628	72.55	0.24	15.66	1.39	0.75	0.49	0.02	5.07	3.46	1.4004566441615256	1.2482361147017211	0.7393617021276596	1.4653179190751446	8.530000000000001	31.7066108939563	1.36889737038569	29.2775554494264	29.962248352885	1- CPG & MPG
629	72.74	0.26	15.83	1.49	0.48	0.5	0.01	5.32	3.01	1.477720533811863	1.3664017742167782	0.7487437185929648	1.7674418604651165	8.33	34.0927636504774	0.0947020331018799	25.4697808967554	31.4396767726525	1- CPG & MPG
630	73.02	0.32	15.61	1.67	0.53	0.5	0.02	4.87	3.13	1.4977064396519315	1.370953056907837	0.7695852534562212	1.5559105431309905	8.0	35.2052597477682	0.538764394023591	26.4851874441343	28.780305617071	1- CPG & MPG
631	71.88	0.31	16.66	1.66	0.46	0.56	0.02	5.05	3.04	1.5912976172206024	1.4735790428407078	0.7477477477477478	1.6611842105263157	8.09	34.0429747027447	0.0	25.7236325336001	29.8440540793036	1- CPG & MPG
632	72.15	0.33	15.86	1.61	0.84	0.59	0.3	4.47	3.49	1.4988082832035599	1.3097681846629812	0.7318181818181818	1.2808022922636102	7.96	33.0524047229297	1.88074088682087	29.5314070862712	26.416420145443	1- CPG & MPG
633	71.13	0.52	15.96	2.53	1.53	1.04	0.04	2.88	4.1	1.6180651289518255	1.2621139602023344	0.7086834733893557	0.702439024390244	6.9799999999999995	32.1435580641832	5.95732005316993	34.6930570354475	17.0199753957216	1- CPG & MPG
634	65.7	0.49	16.1	4.3280861	4.4	1.9	0.05	0.7	4.7	1.8962995409214003	0.9763362858983354	0.6949303574977873	0.14893617021276595	5.4	23.9081592342117	20.7186891165842	39.7700897723422	4.13679957534901	2- Archaean TTG
635	64.11	0.52	15.9	4.3280861	4.67	3.14	0.02	1.12	4.62	1.804074345712318	0.9188471267144789	0.5795442154851428	0.24242424242424243	5.74	19.349942463555	19.3385003847462	39.0931520740896	6.61887932055842	2- Archaean TTG
636	65.25	0.47	16.41	3.5182571	4.56	2.25	0.09	1.42	5.38	1.5796241218044085	0.878505220070444	0.6099341688497207	0.26394052044609667	6.8	16.9936823023704	16.4325417687147	45.5240602074896	8.39179342427942	2- Archaean TTG
637	66.98	0.43	16.18	3.1403369	4.3	1.98	0.1	1.3	4.63	1.7928494167461042	0.9606409203677984	0.6133066947215915	0.2807775377969763	5.93	23.5445692060767	19.5259789505958	39.1777692863712	7.68262778279102	2- Archaean TTG
638	63.95	0.59	15.53	4.2830956	4.35	2.47	0.09	2.03	5.56	1.3688625355008293	0.8065740467296877	0.6342418134877286	0.36510791366906475	7.59	13.3051980006206	11.4217275582906	47.0471700285581	11.9967187685121	2- Archaean TTG
639	63.7	0.42	17.5	2.789411	3.74	2.08	0.01	0.79	6.43	1.5305496249571642	0.9597559990313703	0.5728436149669848	0.12286158631415242	7.22	12.7965711579972	16.5542290161689	54.4088674970555	4.66867380646531	2- Archaean TTG
640	67.01	0.4	15.69	3.2303179	3.74	2.1	0.1	0.98	5.24	1.6205678198894427	0.9519596124905381	0.6060272502696321	0.18702290076335876	6.220000000000001	22.2918081225924	16.3959479274753	44.3394192355475	5.79151940548861	2- Archaean TTG
641	69.59	0.32	15.66	2.519468	3.46	1.46	0.06	0.67	5.79	1.5276615643207663	0.9466885767314043	0.6331167884752434	0.1157167530224525	6.46	24.4808787968343	14.7608620386246	48.9933659110344	3.95950816497691	2- Archaean TTG
642	67.85	0.36	15.95	0.6928537	3.78	0.97	0.01	0.98	6.61	1.3363313374373633	0.8480258058244844	0.41666545890357043	0.14826021180030255	7.59	18.0081998180571	10.9557499651643	55.9319773181239	5.79151940548861	2- Archaean TTG
643	63.45	0.53	16.19	4.229107	4.77	2.92	0.06	0.91	4.87	1.7994315569907966	0.9162415404684839	0.5915573791244138	0.1868583162217659	5.78	18.268364041504	19.6278441276419	41.2085823811291	5.37783944795371	2- Archaean TTG
644	66.36	0.47	15.3	3.2573122	4.18	2.15	0.01	0.71	5.23	1.632351132692114	0.9014325695085107	0.6023902596191875	0.13575525812619502	5.94	22.2351685668421	16.1741440153579	44.254802023266	4.19589671213971	2- Archaean TTG
645	63.59	0.47	16.49	3.8511868	4.14	2.44	0.06	1.23	5.17	1.6762676778974352	0.9496329576247822	0.6121558495131634	0.2379110251450677	6.4	17.1051960371954	18.1546495839236	43.7470987495765	7.26894782525612	2- Archaean TTG
646	63.63	0.58	15.03	4.7509968	5.04	3.12	0.06	1.71	4.72	1.56289747576848	0.800302868656045	0.6036080207782577	0.3622881355932204	6.43	16.6918227282003	14.7731458982335	39.9393241969054	10.1056103912097	2- Archaean TTG
647	68.51	0.45	15.2	3.2843065	4.01	2.18	0.09	1.7	4.89	1.5375895569680107	0.8849293665308318	0.6010472692188844	0.34764826175869123	6.59	23.1287567768948	14.5034495188878	41.3778168056922	10.046513254419	2- Archaean TTG
